slno,nfamily,n_males,n_females,highest_schooling,n_m_deciders,nfd,village_name,union_name,rings,new_q18,q19,s_w,q07,q08,q18,q20,new_q20,q21,q22,q22a,q23,q24,q25,q26,q26o,q27,q27a,taka_paid,q28,q28o,q29,q30,q31,q31o,q3211,q3212,q3213,q3214,q3215,q3216,q3217,q3218,q3219,q32110,q3221,q3222,q3223,q3224,q3225,q3226,q3227,q3228,q3229,q32210,q3231,q3232,q3233,q3234,q3235,q3236,q3237,q3238,q3239,q32310,q331,q332,q333,q33_9,q34,q34o,comments,q35,q35o,q361,q362,q363,q364,q365,q366,q366o,q36_9,q371,q372,q373,q374,q375,q375o,q37_9,q38,q39,q40,q40a,q41,q42,q43,q44,q44o,q45,q45a,q46,q46o,q47,q48,q49,q49o,q5011,q5012,q5013,q5014,q5015,q5016,q5017,q5018,q5019,q50110,q5021,q5022,q5023,q5024,q5025,q5026,q5027,q5028,q5029,q50210,q5031,q5032,q5033,q5034,q5035,q5036,q5037,q5038,q5039,q50310,q511,q512,q513,q52,q52a,q53,q54,q54a,q55,q56,q56o,q571,q572,q573,q57o,q57_9,q581,q582,q583,q584,q585,q586,q586o,q58_9,q59,q60,q61,q61o,q6211,q6212,q6213,q6214,q6215,q6216,q6217,q6218,q6219,q62110,q6221,q6222,q6223,q6224,q6225,q6226,q6227,q6228,q6229,q62210,q6231,q6232,q6233,q6234,q6235,q6236,q6237,q6238,q6239,q62310,q631,q632,q633,q641,q642,q643,q644,q645,q646,q646o,q651,q652,q653,q654,q655,q656,q656o,q661,q662,q663,q664,q665,q666,q666o,q67,q670,base_bid,base_bid_response,higher_bid,higher_bid_response,lower_bid,lower_bid_response,q71,q72,q73,q74,new_q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q8411,q8412,q8413,q8421,q8422,q8423,q8431,q8432,q8433,q8441,q8442,q8443,q8451,q8452,q8453,q8461,q8462,q8463,q8471,q8472,q8473,q8481,q8482,q8483,q8491,q8492,q8493,q84101,q84102,q84103,q84111,q84112,q84113,q84121,q84122,q84123,q84131,q84132,q84133,q84141,q84142,q84143,q84151,q84152,q84153,q84161,q84162,q84163,q8511,q8512,q8513,q8514,q8515,q8516,q8517,q8521,q8522,q8523,q8524,q8525,q8526,q8527,q8531,q8532,q8533,q8534,q8535,q8536,q8537,q8611,q8612,q8613,q8614,q8615,q8616,q8617,q8621,q8622,q8623,q8624,q8625,q8626,q8627,q8631,q8632,q8633,q8634,q8635,q8636,q8637,q871,q872,q873,q874,q875,q876,q877,q878,q879,q8710,q881,q882,q883,q884,q88o,q891,q892,q893,q894,q895,q896,q89o,q89_9,q901,q902,q911,q912,q921,q922,q931,q932,q933,q934,q935,q936,q937,q938,q939,q9310,q9311,q9312,q9313,q941,q942,q943,q944,q945,q946,q947,q94o,q94_9,q951,q952,q953,q954,q955,q956,q957,q95o,q95_9,q96,q96o,q97,q97o,q98,income,farming_income,nfi,brickwalls,mroof,inc,toilet_now,tage,q38_year,n_users_toilet,same_toilet,emptied,hired_sweeper,taka_paid_hat_xb,taka_paid_hat_se,will_hire_sweeper,by_myself,will_hire_sweeper_hat_xb,will_hire_sweeper_hat_se,check,lowest_hypothetical_wtp,lowest_hypothetical_wtp_hat_xb,lowest_hypothetical_wtp_hat_se,hypothetical_wtp_1,hypothetical_wtp_1_hat_xb,hypothetical_wtp_1_hat_se,next_bid,next_bid_response,highest15,highest610,highest1112,highest13
486,4,3,1,3,3,1,Jatia,Uthura,2,1,1,6.6477275,Bhaluka,Mymensingh,yes,2,2,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,700,0,800,,600,0,7,7,6,9,9,8,7,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,5,,,,,4,Soil,2,,95000,95000,0,1,1,1,1217.9487,1,2,,4,1,0,0,276.46304,40.516449,1,0,.79704964,.046642579,1,337,362.07913,8.2815247,337,363.93359,8.2205935,600,0,0,1,0,0
487,6,2,4,3,0,0,Jatia,Uthura,2,1,1,6.6477275,Bhaluka,mymensingh,yes,4,4,6,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,1,600,0,300,,8,7,9,8,8,7,8,1,2,2,0,80,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,KG,200,40,35,,,200,KG,150,25,30,,,180,KG,100,20,22,,,100,TK,22,35,25,,0,5,TK,20,34,28,,,4,TK,19,30,27,,,6,8,9,7,8,9,6,5,8,9,6,1,2,,,,1,2,,4,5,,,,5,1,10,1,2,,8,7,9,6,8,7,6,5,9,7,8,9,6,0,1,0,0,0,0,,,,,2,,,,,,,,2,,2,,90000,90000,1,0,0,1,1153.8462,1,4,,6,1,0,0,295.14456,38.933842,1,0,.91300148,.042363707,1,337,371.94144,15.603027,337,387.93756,15.85919,600,0,0,1,0,0
488,6,2,4,2,1,1,Jatia,Uthura,2,1,1,6.6477275,Bhaluka,Mymensingh,yes,5,5,6,2,,1,1,10,2,,1,300,300,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,700,0,800,,600,1,8,9,6,7,7,8,9,1,2,2,0,70,1,,1,1,1,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,KG,200,30,20,,,200,KG,150,23,15,,,100,KG,100,20,18,,,90,TK,22,35,40,,,5,,20,33,36,,,6,TK,18,30,37,,,7,8,7,8,9,6,7,8,6,3,7,1,,3,,,1,,,4,5,,,,20,1,30,2,15,,7,8,9,6,7,8,9,6,5,8,7,9,5,0,1,0,0,1,0,,,,,2,,,5,,,,,4,Soil,2,,60000,60000,1,1,1,1,769.23077,1,5,,6,1,1,1,338.25302,36.84267,1,0,.86258644,.04337167,1,337,352.28549,8.0034657,337,369.72324,9.8897982,600,1,1,0,0,0
587,6,2,4,2,2,2,Jatia,Uthura,2,1,1,6.6477275,Bhaluka,Mymensingh,yes,3,3,6,2,,1,2,1,2,,1,500,500,4,,5,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,800,0,1000,,700,0,9,7,6,10,10,10,10,1,2,2,0,30,0,1,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,KG,25,,,,100,200,KG,20,,,,75,120,KG,,,,,,,TK,20,,,,5,7,TK,20,,,,5,3,TK,,,,,,,10,8,9,6,5,3,8,9,2,7,1,2,,,,1,2,3,4,,,,,10,2,15,,5,1,10,8,9,6,7,5,4,7,9,10,2,4,7,1,0,1,0,1,0,,,,3,,1,,2,,,,,1,,2,,43000,43000,1,1,0,1,551.28204,1,3,,6,1,1,1,334.04846,39.121178,1,0,.81361574,.048773468,1,337,371.3093,11.049351,500,384.16882,11.30943,700,0,1,0,0,0
745,5,3,2,3,2,2,Jatia,Uthura,2,1,1,6.6477275,bhaluka,Mymensingh,yes,3,3,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,1,600,1,300,,8,6,6,10,10,10,5,1,2,1,28,0,0,1,1,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,50,2,2,,,50,KG,50,2,2,,,50,KG,,,,,,,TK,18,30,35,,,2,TK,18,30,35,,,2,TK,,,,,,,10,5,10,10,5,5,10,5,5,10,1,2,3,,,1,2,3,4,,,,,5,1,10,1,2,,10,5,10,10,10,5,6,5,10,5,6,6,10,1,0,0,0,1,0,,,,1,,,,5,,,,,4,SOIL WALL,2,,180000,180000,1,1,1,1,2307.6924,1,3,,5,1,0,0,385.91336,61.227104,1,0,.78645122,.043079823,1,600,371.61908,7.0712957,600,380.21747,9.5489826,600,1,0,1,0,0
949,7,4,3,5,4,2,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,3,3,7,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,1,700,1,400,,4,7,6,10,10,10,9,1,2,1,69,0,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,40,48,20,10,,,KG,35,30,16,2,,,KG,75,40,16,2,,,TK,20,30,16,,,,TK,20,30,250,,,,20,30,16,200,,,,10,8,10,8,10,8,10,5,10,10,1,2,3,,,1,2,3,,,,,,10,1,15,1,5,,10,5,10,10,10,10,7,6,10,5,7,8,8,1,0,0,0,1,1,,,,1,,,,3,2,,,,3,,2,,13000,13000,1,1,0,1,166.66667,1,3,,7,1,0,0,268.82468,80.647896,0,0,.69389635,.093310133,1,700,371.0614,17.866491,700,386.05447,20.173395,700,1,0,0,0,1
955,4,3,1,3,2,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,5,5,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,800,1,1000,1,700,,8,7,6,10,10,10,7,1,2,1,21,21,0,3,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,20,15,10,,,400,TK,,,,,,,TK,,,,,,,TK,20,30,16,,,,10,10,10,7,10,6,10,8,8,10,1,2,3,,,1,2,3,,,,,,5,1,10,1,2,,10,9,10,10,10,9,7,8,10,58,9,8,10,1,1,1,0,0,0,,,,2,3,1,,,,,,,2,,2,,70000,70000,1,0,0,1,897.43591,1,5,,5,1,0,0,302.944,36.219723,0,1,.82364595,.042076498,1,1000,374.16364,12.2076,1000,379.52661,13.00683,1000,1,0,1,0,0
956,5,2,3,3,1,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,4,4,8,1,7,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,400,1,600,1,300,,8,7,7,10,10,10,7,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,2,,1,,,,,4,soil made,2,,110000,110000,1,1,1,1,1410.2565,1,4,,8,1,0,0,337.16449,28.457489,0,0,.81916308,.038419235,1,600,362.18472,6.8839817,600,373.94574,7.3069901,600,1,0,1,0,0
957,4,2,2,4,1,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,3,3,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,700,0,800,,600,1,8,8,5,10,10,10,8,1,2,1,40,84,0,2,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,KG,23,15,10,,,50,KG,24,20,12,,,80,KG,50,40,10,,,200,TK,20,30,16,,,,TK,20,28,17,,,,TK,20,30,16,,,,10,8,10,10,10,8,10,5,4,6,1,2,3,,,1,2,3,4,,,,,20,1,30,2,15,,10,0,10,9,8,10,7,6,10,5,8,7,10,1,1,0,0,0,0,,,,1,2,,,,,,,,2,,2,,50000,50000,1,0,0,1,641.02563,1,3,,4,1,0,0,246.4678,46.4053,0,0,.86671329,.05286051,1,337,372.03961,13.424624,337,373.67154,15.508595,600,1,0,0,1,0
958,1,0,1,2,0,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,9,9,1,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,0,600,,300,1,6,7,7,09,9,9,1,2,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,4,Soil made,2,,30000,30000,0,1,1,1,384.61539,1,9,,1,1,0,0,346.27289,79.953644,1,0,.79592729,.10746903,1,337,344.4483,13.387971,337,346.36533,16.856209,300,1,1,0,0,0
959,3,1,2,2,1,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensing,yes,3,3,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,0,1000,,700,0,7,8,7,10,10,10,9,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,1,,2,,,,,2,,2,,60000,60000,1,1,0,1,769.23077,1,3,,3,1,0,0,292.03458,28.817118,1,0,.84133875,.044701412,1,337,364.604,12.156744,337,366.32013,12.650674,700,0,1,0,0,0
960,4,2,2,3,2,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,2,2,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,800,0,1000,,700,0,7,8,7,10,10,10,7,2,2,1,24,88,0,2,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,KG,15,10,5,,,20,KG,10,10,5,,,50,KG,50,40,25,,,100,TK,20,30,10,,,2,TK,20,28,15,,,2,TK,20,30,16,,,2,10,9,10,8,7,5,10,6,7,10,1,2,3,,,1,2,3,,,,,,15,1,20,1,10,,10,6,10,10,10,8,7,6,10,5,5,6,10,1,1,1,0,1,0,,,,1,4,2,,3,,,,,4,Soil made,2,,60000,60000,1,1,1,1,769.23077,1,2,,4,1,0,0,253.04097,44.509239,0,0,.78326142,.048452083,1,337,360.37143,9.1518793,337,361.23972,9.0686054,700,0,0,1,0,0
963,5,2,3,3,1,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,5,5,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,700,0,800,,600,0,9,7,9,10,10,10,9,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,1,,2,,,,,4,soil made,2,,70000,70000,1,1,1,1,897.43591,1,5,,5,1,0,0,330.49731,28.365887,0,0,.80527508,.041199297,1,337,359.55417,7.6484308,337,372.52698,8.7095346,600,0,0,1,0,0
972,4,2,2,3,1,0,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,4,4,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,400,1,600,0,300,,8,6,6,9,9,10,7,1,1,2,0,80,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,KG,50,20,,,,600,KG,20,15,,,,200,KG,,20,,,,100,TK,20,35,,,,3,TK,20,35,,,,3,TK,,35,,,,3,9,9,8,6,5,9,7,6,5,4,1,2,3,,,1,2,3,,5,,,,20,2,30,,15,1,9,8,8,6,7,6,9,6,7,8,7,6,3,0,1,1,0,0,0,,,,,1,2,,,,,,,4,soil made,2,,70000,70000,1,0,1,1,897.43591,1,4,,4,1,0,0,235.46936,30.893187,1,0,.86030942,.04186023,1,337,356.34711,16.881866,337,358.79276,17.397572,600,0,0,1,0,0
973,5,3,2,3,2,2,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,2,2,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,600,0,700,,400,1,8,6,6,8,8,10,7,1,2,2,16,48,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,KG,24,20,,,,100,KG,15,5,,,,,KG,,,,,,,TK,20,35,,,,3,TK,20,35,,,,,TK,,,,,,,1,2,3,,,,,,,,1,2,3,4,5,1,2,3,4,5,,,,15,2,20,,10,1,9,9,10,9,8,7,7,6,7,8,8,6,4,1,1,1,0,0,0,,,,3,1,2,,,,,,,4,Soil made,2,,82000,82000,1,0,1,1,1051.2821,1,2,,5,1,0,0,257.77081,48.068085,1,0,.75692433,.051558547,1,337,369.70212,13.808947,337,367.02209,14.137576,400,1,0,1,0,0
975,2,1,1,1,1,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,2,2,13,1,11,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,400,1,600,1,300,,8,6,6,9,9,10,7,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,0,0,1,1,,,,,,,,2,1,,,,4,soil made,1,,70000,70000,0,1,1,0,897.43591,1,2,,13,1,0,0,162.92795,93.246719,1,0,.81146872,.080122173,1,600,335.05566,15.091627,600,329.66507,16.644064,600,1,0,0,0,0
978,3,1,2,3,1,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,4,4,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,400,0,600,,300,1,8,6,7,9,9,10,7,1,1,2,48,0,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,30,18,,,,100,KG,12,30,,,,50,KG,,,,,,,TK,20,35,,,,3,TK,20,35,,,,3,TK,,,,,,,1,2,,,,,,,,,1,2,3,,,,2,3,,5,,,,15,2,20,,10,1,9,9,8,8,6,7,7,5,6,6,5,5,9,1,1,0,0,1,0,,,,2,3,,,1,,,,,4,Soil made,2,,95000,95000,1,1,1,1,1217.9487,1,4,,3,1,0,0,306.20334,22.480352,1,0,.78832555,.046845362,1,337,359.98975,6.9101534,337,361.71576,6.589601,300,1,0,1,0,0
981,5,2,3,3,0,1,Bankua,Meduari,2,1,1,6.9421487,Bhaluka,Mymensingh,yes,4,4,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,700,0,800,,600,0,4,7,8,10,10,10,9,1,2,2,24,90,0,1,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,KG,100,150,20,0,0,500,KG,40,30,10,0,0,300,KG,75,100,5,0,0,0,TK,20,30,16,0,0,3,TK,20,30,16,0,0,3,TK,20,30,16,0,0,3,10,10,10,7,6,7,10,10,4,10,1,2,3,,,1,2,3,,,,,,10,1,15,1,5,,10,10,10,9,7,10,4,7,10,10,6,4,10,1,1,0,0,0,0,,,,1,2,,,,,,,,4,soil made,2,,100000,100000,1,0,1,1,1282.0513,1,4,,5,1,0,0,288.01263,25.709274,1,0,.82617378,.036324333,1,337,363.88248,13.83861,337,369.18347,13.563147,600,0,0,1,0,0
